payment_id,source,unit,txn_date,settled_date,gross_amount,commission,commission_gst,settled_amount,utr,payment_mode,issuing_bank,customer_vpa,invoice_no,matched_invoice_no,raw_path
bank_7223534417_117,bank,front_office,2025-08-29,2025-08-29,3044.33,,,3044.33,YESBN12025082905610213,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_118,bank,front_office,2025-08-29,2025-08-29,2055.0,,,2055.0,HDFCN52025082938171004,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_119,bank,front_office,2025-08-30,2025-08-30,6961.24,,,6961.24,YESBN12025083002724936,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_120,bank,front_office,2025-08-30,2025-08-30,56976.73,,,56976.73,YESBN12025083005442971,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_121,bank,front_office,2025-08-30,2025-08-30,-47205.0,,,-47205.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_122,bank,front_office,2025-08-31,2025-08-31,10300.17,,,10300.17,YESBN12025083102476229,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_123,bank,front_office,2025-08-31,2025-08-31,12852.0,,,12852.0,YESBN12025083105257066,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - AUGUST 2025.xlsx
bank_7223534417_1,bank,front_office,2026-02-01,2026-02-01,11468.42,,,11468.42,YESBN12026020105222942,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_2,bank,front_office,2026-02-01,2026-02-01,-500000.0,,,-500000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_3,bank,front_office,2026-02-02,2026-02-02,7072.0,,,7072.0,YESBN12026020201367608,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_4,bank,front_office,2026-02-02,2026-02-02,86474.96,,,86474.96,BOFAN52026020217032556,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_5,bank,front_office,2026-02-03,2026-02-03,60369.0,,,60369.0,YESBN12026020301732583,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_6,bank,front_office,2026-02-04,2026-02-04,8676.0,,,8676.0,YESBN12026020405098610,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_7,bank,front_office,2026-02-04,2026-02-04,-500000.0,,,-500000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_8,bank,front_office,2026-02-05,2026-02-05,3693.78,,,3693.78,YESBN12026020505137136,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_9,bank,front_office,2026-02-06,2026-02-06,5294.98,,,5294.98,YESBN12026020604960868,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_10,bank,front_office,2026-02-06,2026-02-06,2476.0,,,2476.0,HDFCN52026020667365673,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_11,bank,front_office,2026-02-07,2026-02-07,18362.56,,,18362.56,YESBN12026020705032031,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_12,bank,front_office,2026-02-08,2026-02-08,22499.08,,,22499.08,YESBN12026020805478532,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_13,bank,front_office,2026-02-09,2026-02-09,7007.0,,,7007.0,YESBN12026020904968107,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_14,bank,front_office,2026-02-10,2026-02-10,-70000.0,,,-70000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_15,bank,front_office,2026-02-10,2026-02-10,-13000.0,,,-13000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_16,bank,front_office,2026-02-10,2026-02-10,-24000.0,,,-24000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_17,bank,front_office,2026-02-10,2026-02-10,-14734.0,,,-14734.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_18,bank,front_office,2026-02-10,2026-02-10,-12000.0,,,-12000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_19,bank,front_office,2026-02-10,2026-02-10,-12194.0,,,-12194.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_20,bank,front_office,2026-02-10,2026-02-10,-10468.0,,,-10468.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_21,bank,front_office,2026-02-10,2026-02-10,-12000.0,,,-12000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_22,bank,front_office,2026-02-10,2026-02-10,-10839.0,,,-10839.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_23,bank,front_office,2026-02-10,2026-02-10,-12387.0,,,-12387.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_24,bank,front_office,2026-02-10,2026-02-10,-11613.0,,,-11613.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_25,bank,front_office,2026-02-10,2026-02-10,22915.5,,,22915.5,YESBN12026021005043998,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_26,bank,front_office,2026-02-10,2026-02-10,-16553.61,,,-16553.61,IDIBN52026021029198150,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_27,bank,front_office,2026-02-10,2026-02-10,-76474.0,,,-76474.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_28,bank,front_office,2026-02-10,2026-02-10,15362.0,,,15362.0,HDFCN52026021077175710,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_29,bank,front_office,2026-02-11,2026-02-11,62646.96,,,62646.96,HSBCN52026021118618780,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_30,bank,front_office,2026-02-11,2026-02-11,1115771.58,,,1115771.58,HSBCN52026021118624588,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_31,bank,front_office,2026-02-11,2026-02-11,21870.98,,,21870.98,YESBN12026021105079803,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_32,bank,front_office,2026-02-11,2026-02-11,-200017.41,,,-200017.41,IDIBN52026021129360334,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_33,bank,front_office,2026-02-11,2026-02-11,-153184.41,,,-153184.41,IDIBN52026021129365164,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_34,bank,front_office,2026-02-11,2026-02-11,-295.0,,,-295.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_35,bank,front_office,2026-02-11,2026-02-11,-295.0,,,-295.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_36,bank,front_office,2026-02-11,2026-02-11,-29700.0,,,-29700.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_37,bank,front_office,2026-02-12,2026-02-12,-500000.0,,,-500000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_38,bank,front_office,2026-02-12,2026-02-12,-6389.66,,,-6389.66,IDIBN52026021229488144,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_39,bank,front_office,2026-02-13,2026-02-13,5346.97,,,5346.97,YESBN12026021305011340,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_40,bank,front_office,2026-02-13,2026-02-13,-21682.0,,,-21682.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_41,bank,front_office,2026-02-15,2026-02-15,136402.87,,,136402.87,YESBN12026021505305416,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_42,bank,front_office,2026-02-15,2026-02-15,-5566.66,,,-5566.66,IDIBN52026021529853583,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_43,bank,front_office,2026-02-17,2026-02-17,16170.54,,,16170.54,YESBN12026021704989262,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_44,bank,front_office,2026-02-17,2026-02-17,-8827.0,,,-8827.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_45,bank,front_office,2026-02-17,2026-02-17,-24000.0,,,-24000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_46,bank,front_office,2026-02-17,2026-02-17,8881.6,,,8881.6,HDFCN52026021790724096,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_47,bank,front_office,2026-02-18,2026-02-18,-8043.0,,,-8043.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_48,bank,front_office,2026-02-18,2026-02-18,-8287.0,,,-8287.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_49,bank,front_office,2026-02-18,2026-02-18,7090.0,,,7090.0,HDFCN52026021892629265,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_50,bank,front_office,2026-02-19,2026-02-19,33798.86,,,33798.86,YESBN12026021901716326,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_51,bank,front_office,2026-02-19,2026-02-19,57660.72,,,57660.72,HSBCN52026021920550016,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_52,bank,front_office,2026-02-19,2026-02-19,630617.67,,,630617.67,HSBCN52026021920561351,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_53,bank,front_office,2026-02-19,2026-02-19,27023.87,,,27023.87,YESBN12026021904797571,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_54,bank,front_office,2026-02-19,2026-02-19,-2800.0,,,-2800.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_55,bank,front_office,2026-02-19,2026-02-19,2800.0,,,2800.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_56,bank,front_office,2026-02-20,2026-02-20,59440.72,,,59440.72,YESBN12026022002805842,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_57,bank,front_office,2026-02-20,2026-02-20,-500000.0,,,-500000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_58,bank,front_office,2026-02-20,2026-02-20,982.0,,,982.0,YESBN12026022005006760,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_59,bank,front_office,2026-02-21,2026-02-21,11323.0,,,11323.0,YESBN12026022105015517,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_60,bank,front_office,2026-02-22,2026-02-22,4377.28,,,4377.28,YESBN12026022202579166,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_61,bank,front_office,2026-02-22,2026-02-22,5901.1,,,5901.1,YESBN12026022204982764,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_62,bank,front_office,2026-02-23,2026-02-23,491.55,,,491.55,UTIBN62026022363049060,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_63,bank,front_office,2026-02-24,2026-02-24,3750.0,,,3750.0,YESBN12026022405100745,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_64,bank,front_office,2026-02-24,2026-02-24,-254029.0,,,-254029.0,IDIBR52026022400616426,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_65,bank,front_office,2026-02-25,2026-02-25,5754.0,,,5754.0,HDFCN52026022503696261,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_66,bank,front_office,2026-02-26,2026-02-26,3500.0,,,3500.0,YESBN12026022603224242,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_67,bank,front_office,2026-02-26,2026-02-26,41730.25,,,41730.25,YESBN12026022605490764,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_68,bank,front_office,2026-02-26,2026-02-26,95764.0,,,95764.0,RBISN62026022683088360,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_69,bank,front_office,2026-02-26,2026-02-26,-100000.0,,,-100000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_70,bank,front_office,2026-02-26,2026-02-26,8319.0,,,8319.0,HDFCN52026022605828300,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_71,bank,front_office,2026-02-27,2026-02-27,1000.0,,,1000.0,YESBN12026022702534129,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_72,bank,front_office,2026-02-27,2026-02-27,3214.0,,,3214.0,HDFCN52026022710041021,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_73,bank,front_office,2026-02-28,2026-02-28,3968.14,,,3968.14,YESBN12026022802831583,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_74,bank,front_office,2026-02-28,2026-02-28,21409.56,,,21409.56,YESBN12026022805084510,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - FEBRUARY 2026.xlsx
bank_7223534417_1,bank,front_office,2026-01-01,2026-01-01,7500.0,,,7500.0,YESBN12026010104978249,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
bank_7223534417_2,bank,front_office,2026-01-01,2026-01-01,-9226.0,,,-9226.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
bank_7223534417_3,bank,front_office,2026-01-02,2026-01-02,17234.5,,,17234.5,YESBN12026010204935383,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
bank_7223534417_4,bank,front_office,2026-01-03,2026-01-03,33156.64,,,33156.64,YESBN12026010307685961,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
bank_7223534417_5,bank,front_office,2026-01-03,2026-01-03,-29870.0,,,-29870.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
bank_7223534417_6,bank,front_office,2026-01-04,2026-01-04,-250000.0,,,-250000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JANUARY 2026.xlsx
